,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ervid
3913,9.28857945,-0.350483987,0.432753704,-0.809892519,0.418001952,NA,3913
3914,3.075368377,0.802490388,0.808959521,0.992003143,0.321195992,NA,3914
3915,85.78022096,-1.260160999,0.496044704,-2.540418211,0.011071999,NA,3915
3916,5.19577987,-1.775383404,0.528403221,-3.359902693,0.000779699,NA,3916
3919,6.484424046,-0.30185186,0.363106033,-0.831304998,0.405801352,NA,3919
3920,17.44633364,-0.29883132,0.222975703,-1.340196788,0.180181376,NA,3920
3921,163.1463257,-0.027172739,0.118521448,-0.229264319,0.818663484,0.935961605,3921
3922,796.5996718,-0.041193037,0.095634249,-0.430735192,0.666660927,0.829914789,3922
3927,1059.171284,-0.05005518,0.153599217,-0.325881738,0.744513833,0.895138019,3927
3929,493.3469913,-0.01820624,0.132476343,-0.137430123,0.890690822,0.945222913,3929
3931,3.858096938,-0.307278817,0.393048213,-0.781784034,0.434341506,NA,3931
3932,6.211839958,-0.125658113,0.37935707,-0.331239676,0.740463453,NA,3932
3935,509.0096871,-0.15290526,0.264651508,-0.577760772,0.563425643,0.760990479,3935
3937,372.7491292,-0.6978143,0.293596319,-2.376781505,0.01746443,0.129828289,3937
3941,7.334304284,-0.582079829,0.392624135,-1.482537054,0.138197452,NA,3941
3942,639.5862686,0.035066533,0.174690325,0.200735406,0.840905473,0.935961605,3942
3943,1332.253659,0.031765543,0.078097299,0.406743177,0.684196625,0.842088154,3943
ERVW-25,184.5386152,-0.051010033,0.111553121,-0.457271228,0.647476108,0.829914789,ERVW-25
3946,38.97295028,-0.017857836,0.275487596,-0.06482265,0.948315207,NA,3946
3949,1849.515516,-0.039830057,0.089281122,-0.446119589,0.655510864,0.829914789,3949
3950,13.58903951,-0.120163669,0.236780648,-0.507489399,0.611811473,NA,3950
3951,18.3926883,-0.388066906,0.270765621,-1.433220749,0.151794762,NA,3951
cORF1ofHML2,4.345367825,-0.204381328,0.347450333,-0.588231779,0.556376729,NA,cORF1ofHML2
3955,642.6599184,-0.142877705,0.150949715,-0.946525171,0.34388079,0.601068944,3955
3956,5.786352744,-0.018420576,0.305016992,-0.060391965,0.951843458,NA,3956
3957,8.350218344,-0.113290211,0.309567724,-0.365962607,0.714392978,NA,3957
3959,11.29524591,-0.129538373,0.3636286,-0.35623813,0.721662239,NA,3959
3962,1.629753059,-0.246465261,0.730444863,-0.337418022,0.735801801,NA,3962
3963,3.750263411,-0.268046888,0.438416674,-0.611397568,0.540936412,NA,3963
3965,5.082191953,-0.04772191,0.562258918,-0.084875327,0.932360507,NA,3965
3964,8.634486293,-0.896599216,0.553067688,-1.621138308,0.10498798,NA,3964
3966,13.41668019,-0.666599392,0.611048404,-1.090910944,0.275312071,NA,3966
3967,9.597192658,-0.681437599,0.559737508,-1.217423505,0.223443125,NA,3967
3968,2.848768791,-0.94729062,0.644415495,-1.469999757,0.14156182,NA,3968
3969,2.633455805,-0.052270719,0.45703293,-0.114369701,0.908944732,NA,3969
3970,7.783084435,0.174685859,0.683068428,0.255736983,0.798153936,NA,3970
3971,13.15605579,0.03521447,0.498209631,0.070682034,0.94365082,NA,3971
3972,11.15344658,-0.70712811,0.52970816,-1.334939054,0.181896294,NA,3972
3976,31.55926342,0.062349795,0.270759662,0.230277267,0.817876324,NA,3976
3977,21.56494805,-0.195053476,0.3429217,-0.568798872,0.56949264,NA,3977
3978,0.33290983,-0.116795309,1.804523337,-0.064723634,0.948394045,NA,3978
3979,1.356591401,0.115096726,0.818556249,0.140609428,0.888178499,NA,3979
3980,0.794064752,0.689005185,0.863201976,0.79819695,0.424756207,NA,3980
3984,0.318542757,-1.268061793,1.894188199,-0.669448682,0.503209306,NA,3984
3985,0.469686755,-0.870640306,1.106050668,-0.787161322,0.431187436,NA,3985
3987,11.49272215,0.360530789,0.285185212,1.264198753,0.206158698,NA,3987
3986,16.31657571,-0.106100745,0.257595342,-0.41188922,0.680420622,NA,3986
3991,6.140255201,-0.269408302,0.257580354,-1.045919448,0.295598225,NA,3991
3992,3.205922328,-0.794678923,0.655823971,-1.211725947,0.225617303,NA,3992
3998,0.627586463,-0.031762696,1.145638125,-0.027724895,0.977881568,NA,3998
3999,1.019368811,0.624633857,0.774579863,0.806416338,0.420002829,NA,3999
4003,276.9787392,0.353864463,0.131096345,2.699270249,0.006949172,0.096361851,4003
4006,38.00447009,0.08681088,0.230541498,0.376552079,0.706506506,NA,4006
4009,59.66387036,0.051662672,0.254647616,0.20287907,0.839229554,NA,4009
4012,1.949707198,0.338407089,0.721755698,0.46886653,0.639165042,NA,4012
4013,0.584761347,-0.460655568,1.179263546,-0.390629872,0.696070842,NA,4013
4015,3.50218228,-1.434986919,0.773763815,-1.854554182,0.063659916,NA,4015
4017,24.31233847,-0.47480578,0.298100021,-1.592773386,0.111211038,NA,4017
4018,3.333544465,-0.276437875,0.677393698,-0.408090415,0.683207297,NA,4018
4021,31.05159584,-2.102028194,0.58451086,-3.59621752,0.000322878,NA,4021
4023,11.61436184,-0.851449382,0.528409602,-1.61134351,0.107104872,NA,4023
4024,2.700773045,0.693120519,0.569048612,1.218033933,0.223211078,NA,4024
4027,5.865665823,-0.629028237,0.450933051,-1.394948174,0.163031469,NA,4027
4028,10.34511414,-0.250638304,0.454670625,-0.551252467,0.581460618,NA,4028
4029,4.92941246,0.164257349,0.486161332,0.337865927,0.735464226,NA,4029
4034,0.491512903,0.973472361,0.996882877,0.976516283,0.328808683,NA,4034
4035,1.409147056,-0.999975111,0.704432434,-1.41954723,0.155739537,NA,4035
4036,4.073936385,0.830207344,0.479680626,1.730750209,0.083496326,NA,4036
4039,1.768596766,-0.735670395,0.856932532,-0.858492783,0.390620414,NA,4039
4038,3.449537954,0.535782634,0.606962356,0.882727947,0.377383279,NA,4038
4043,9.269563528,-0.742507598,0.335420256,-2.213663561,0.026851931,NA,4043
4046,83.02978027,-0.587586731,0.279113825,-2.105186766,0.035275054,NA,4046
4045,66.89711304,-0.540028755,0.270385355,-1.997255933,0.045797388,NA,4045
4047,102.0202559,-0.414698324,0.263472263,-1.573973364,0.115493607,NA,4047
4048,9.697439005,0.027663642,0.242991802,0.11384599,0.90935988,NA,4048
4050,546.0316961,0.389487276,0.314925556,1.236759827,0.21617626,0.432352521,4050
4051,495.2175329,0.397557328,0.166301301,2.390584593,0.016821574,0.129828289,4051
4052,588.6848116,0.149976458,0.095138678,1.576398378,0.114934022,0.318750354,4052
4053,703.2327907,-0.021740667,0.111910151,-0.19426895,0.845965297,0.935961605,4053
4054,315.1055086,0.131122335,0.109004759,1.202904687,0.229013206,0.445184551,4054
4055,1.351901234,-0.42711685,0.689607863,-0.619361921,0.535677961,NA,4055
4056,254.4212594,0.378778841,0.32869961,1.152355616,0.249174971,0.462753518,4056
ERVH13q33.3,12.84674261,-0.453878881,0.293052041,-1.548799587,0.121429905,NA,ERVH13q33.3
4059,5.565188483,-0.281386157,0.304845342,-0.923045618,0.355983433,NA,4059
4060,2446.138951,-0.046804488,0.123458426,-0.379111333,0.704605191,0.862105175,4060
4061,0.709089106,0.746532692,1.05749219,0.705946294,0.480221537,NA,4061
4062,2.84756653,0.000485269,0.578951648,0.000838185,0.999331225,NA,4062
4065,8.692259122,-0.011815721,0.282843911,-0.041774705,0.9666783,NA,4065
4068,46.93170672,-0.592749043,0.308735401,-1.919925741,0.05486728,NA,4068
4071,19.65876366,-0.091874114,0.332345298,-0.276441746,0.782208797,NA,4071
4070,16.33254674,-0.197039263,0.2274243,-0.866394943,0.386273616,NA,4070
4074,46.84730073,0.31080647,0.244904606,1.269091975,0.204408262,NA,4074
W-129,12.51871272,0.121138247,0.279438015,0.433506681,0.664646713,NA,W-129
4086,5.849955619,0.351525477,0.265447386,1.324275528,0.185411555,NA,4086
4088,4.553670593,0.367466621,0.596415223,0.616125488,0.537811701,NA,4088
4090,5.603073201,0.320781483,0.660078644,0.485974642,0.626985145,NA,4090
W-130,2.671615537,-0.371589972,0.487616389,-0.762053903,0.446027834,NA,W-130
4091,7.401900785,1.04177272,0.348734831,2.987291857,0.002814609,NA,4091
4093,11.95785132,-0.127108778,0.325257736,-0.39079402,0.695949495,NA,4093
4094,25.35874705,-0.167104896,0.27746504,-0.602255678,0.547003959,NA,4094
4095,86.18697837,-0.271298825,0.300709445,-0.902195889,0.366952818,NA,4095
4096,13.18832125,-0.610101724,0.371016468,-1.644406048,0.100092357,NA,4096
4097,1099.570235,0.169647809,0.077429708,2.190991203,0.028452429,0.164257021,4097
4098,36.46001673,-0.344431664,0.205262701,-1.678004146,0.09334629,NA,4098
4099,29.09722394,-0.298148363,0.23848754,-1.250163269,0.211239912,NA,4099
4100,783.3098302,0.176527873,0.101243815,1.743591669,0.081230317,0.273933249,4100
4103,122.1834946,-0.276339177,0.162211159,-1.703576862,0.088460167,0.276534382,4103
4104,33.39735036,-0.077720615,0.261167763,-0.297588853,0.766016984,NA,4104
4109,241.3528903,-0.500158477,0.173133801,-2.888855172,0.003866471,0.096361851,4109
4116,289.566775,-0.101096442,0.157232536,-0.642974061,0.520240931,0.751459123,4116
4118,15.76645386,-0.394469301,0.375626982,-1.050162315,0.293643493,NA,4118
4121,10.16656876,0.127492061,0.331811795,0.384230045,0.700807952,NA,4121
4123,14.92286998,-0.244017239,0.373944929,-0.652548596,0.514047334,NA,4123
4125,6.671374079,-0.366114096,0.424803543,-0.861843321,0.388773742,NA,4125
4126,12.6142011,0.251648372,0.569605255,0.44179433,0.658638042,NA,4126
