"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ervid"
"5919",8.31251292327425,0.658384446133544,0.385826577833854,1.7064258502613,0.0879288210515316,NA,"5919"
"5921",1676.83476091777,-0.00830919259572168,0.198765533368709,-0.041803991139189,0.966654953327144,0.992908204061224,"5921"
"5922",131.329334732377,-0.281007757677509,0.282976659502771,-0.993042175885737,0.320689401373583,0.554302322244528,"5922"
"5925",3.32482919286835,-0.5290076650048,0.548392266957227,-0.964651941465217,0.334719173981792,NA,"5925"
"5924",6.29788715379013,-0.123302422176199,0.468135465610885,-0.263390473984486,0.792249632129499,NA,"5924"
"5929",452.19634245112,-0.0208491960304806,0.0939296665522304,-0.221966039013747,0.824340320814507,0.92660164568799,"5929"
"5931",141.03751143596,-0.112326262862641,0.312168584884861,-0.359825646466223,0.718977522926133,0.874725802451693,"5931"
"5934",2080.38636315963,-0.204303672137177,0.266584010486649,-0.766376317034994,0.443452420333528,0.66879644494384,"5934"
"5937",16.8099362430104,1.57186442650146,0.458043115104677,3.43169534628251,0.000599820965713484,0.00965711754798709,"5937"
"5938",2.14189361864429,-0.374074953710808,0.614991576347734,-0.608260288591815,0.543014854612267,NA,"5938"
"5939",7.87741141753427,-0.419389553572525,0.507481913068881,-0.826412809545,0.408569959477163,NA,"5939"
"5940",3.43664481289103,-0.495983696112212,0.480044394959026,-1.03320380639909,0.301508531964334,NA,"5940"
"5943",6.58554719235519,0.174845411493347,0.373092060286124,0.468638789469971,0.639327846172902,NA,"5943"
"5944",7.97178445499598,-0.211201365360222,0.403079636637278,-0.52396932557096,0.60029987505832,NA,"5944"
"5945",29.6432038288723,-1.11989556943611,0.435051609775861,-2.57416716608194,0.0100481711851884,0.065584684897919,"5945"
"5946",5.48718042424945,-0.350761488507248,0.431096305590897,-0.81364995236149,0.415845512750024,NA,"5946"
"5947",1757.03964189697,-0.300207605310584,0.149272943524148,-2.01113207941812,0.0443115075652075,0.162139834499964,"5947"
"5952",289.361810171663,0.659813031652638,0.210256357657389,3.13813593559819,0.00170026005088987,0.0201069403984537,"5952"
"5951",10.078764030374,-0.31870625279068,0.39034986493803,-0.816463079451241,0.414235331609146,NA,"5951"
"5953",15.3000914606114,0.0675488536009999,0.302197596214859,0.223525449729169,0.823126578120665,0.92660164568799,"5953"
"5954",32.0368679080322,0.609734794321726,0.175281121098921,3.47861076252255,0.000504020096321266,0.00936314255858352,"5954"
"5955",58.1903563753784,-0.816744078413955,0.260357460187573,-3.13701046947353,0.00170680032367826,0.0201069403984537,"5955"
"ERVW-8",400.506395710553,0.150314469471276,0.181759854413287,0.826994882651531,0.408239961979778,0.6443787635171,"ERVW-8"
"5959",16.8889665749992,-0.020037631098923,0.255627007651015,-0.0783862052881306,0.937520846351637,0.984396888669219,"5959"
"5961",25.0662367458177,-0.150078229280575,0.280271646259339,-0.53547417758308,0.592322008929596,0.792497313886412,"5961"
"W-71",4.60692057592172,-0.277870900257061,0.452809041166051,-0.613660229799082,0.539439874072506,NA,"W-71"
"5965",4.5964455153939,-0.25316624601667,0.414068188619329,-0.611411967823052,0.540926881618657,NA,"5965"
"5966",8.00836035850451,0.440946359568655,0.329865354997932,1.33674650243709,0.181305397081452,NA,"5966"
"5970",260.884091551785,-0.748084552214825,0.174122454456687,-4.29631292844491,1.73662389244055e-05,0.000931988155609763,"5970"
"5973",4.55808740887424,-0.486371686196204,0.435789759357212,-1.11606956279468,0.264392359529406,NA,"5973"
"5972",393.618088022033,-0.00646225371082866,0.145426034524836,-0.0444367044177708,0.964556304638211,0.992908204061224,"5972"
"5975",5.2616040827395,-0.0707251767244976,0.337492896731926,-0.209560489744693,0.834010719469417,NA,"5975"
"5977",6.38923204092585,-1.01116468079587,0.686546909963115,-1.47282678885001,0.140797746937833,NA,"5977"
"5978",1.6347583313359,-0.831918516867911,0.642186779655062,-1.29544634555504,0.195166299081588,NA,"5978"
"5980",27.7195538165315,0.96843022630958,0.324232952693907,2.9868346763132,0.0028188211298868,0.0281947909353375,"5980"
"5981",5.86504357684718,-0.0486919067305769,0.404014405977841,-0.120520224056683,0.904071059931138,NA,"5981"
"5983",5.12112225451961,-0.0189067628359881,0.474713864661507,-0.03982770305112,0.968230489907909,NA,"5983"
"5985",7.5896324371166,0.183381753185673,0.432192860441098,0.424305373759558,0.671343120685654,NA,"5985"
"5986",7.24428931330597,0.785898043397042,0.645408764161873,1.21767488611285,0.223347544274412,NA,"5986"
"5987",1.06457507173799,0.477794169301645,0.776192773032857,0.615561218683776,0.538184153462687,NA,"5987"
"5988",1.88275310524194,0.291488820986826,0.530173696673915,0.549798722221611,0.582457435172022,NA,"5988"
"5991",16.1095600788451,-0.754291773208652,0.412491789573317,-1.82862251389026,0.0674561775839973,0.21020215337465,"5991"
